0.2338 0.2082 0.3271 0.6012 -0.7176 -0.0570 -0.2295 0.4325 0.5910 -0.9021 -0.7728 -0.0592 -0.6243 0.7137 -0.6728 1
-0.1891 1.5615 0.6116 0.3474 -0.1692 0.7142 -1.4109 2.7467 0.7984 -0.1873 1.9038 0.2434 0.9666 0.2171 1.4081 2
-0.1970 2.1433 0.9510 0.2803 1.6667 0.7396 0.4838 1.3886 0.9549 0.9624 -0.3564 1.3369 1.4810 0.0051 0.2719 1
-0.8581 -0.2070 -0.8397 0.3278 -0.0593 0.4364 -0.4961 -1.0698 -1.2483 -0.9440 0.2142 -1.3670 -0.7618 -1.2272 -2.1630 2
-1.5041 0.4644 0.3794 -0.7307 -0.7684 0.0003 0.3898 0.0670 0.0888 0.9510 -0.5795 0.5255 -0.2740 -0.6228 0.9151 1
0.3090 0.6362 -0.0144 -0.0098 0.0270 -0.0780 -0.1722 -0.5901 0.5696 0.2379 1.4549 0.1629 1.0446 -0.1263 0.6016 2
0.8275 0.7908 0.6718 0.0360 0.2621 -0.8148 -0.8438 0.1178 -0.7754 -0.4844 -0.2622 0.0886 -1.0439 1.2226 -0.7702 1
-0.0887 0.9678 2.6093 1.0154 0.2683 2.3615 0.9657 0.9377 1.4157 -0.5327 -0.6745 -2.1035 -1.7070 -0.1063 -1.0627 2
1.3040 0.0026 0.1123 1.5114 0.3788 -1.9555 -0.8549 -0.8470 -0.8874 -0.3083 -0.4447 0.3081 0.3409 -0.3083 0.2457 1
-0.3700 0.6988 -0.0112 0.8870 0.5785 0.6142 -0.5245 -0.5141 -0.9430 -0.8811 0.1806 0.2446 -0.0973 -0.3170 -1.6531 2
1.3871 1.2462 0.5691 0.8582 1.1835 1.2708 0.5728 -0.6500 0.5933 -0.1507 -0.0266 1.3540 0.5708 -0.2229 -0.0236 1
-0.1096 -0.3667 0.8014 0.0647 -0.7682 2.2477 1.8966 3.7605 2.4658 1.3725 0.3658 -0.2598 0.7289 0.9553 -0.1086 2
0.8777 -0.0636 0.3568 1.0830 -0.4822 0.6671 -0.2040 2.3611 2.7069 0.2732 0.4856 0.0197 0.1417 1.4224 0.7902 1
0.8095 1.0499 0.3101 1.0804 0.1969 -0.8195 -0.6381 -1.0581 -0.7547 -0.3296 -0.4394 -0.6432 0.0048 0.4802 -1.3957 2
1.2471 1.9723 0.1524 0.7838 1.0824 0.8637 1.8242 1.8549 1.7851 0.3352 1.1925 1.1283 1.6203 1.9373 0.7760 1
-0.8604 -0.5466 -0.7891 -1.3921 -1.0121 -0.4387 -0.2944 -0.8869 -1.1574 -1.4569 0.0483 -1.0630 -0.5366 -0.8395 -0.1991 2
0.3700 1.6794 -0.6709 0.6746 2.2637 -0.3955 -1.0545 -0.3852 -1.1900 -0.1957 0.2587 -1.5254 -0.3158 0.4688 -0.4500 1
0.6267 1.8787 -0.1431 1.6189 0.4361 -0.3222 0.3488 -0.0570 0.7086 0.6345 0.8595 0.3876 0.2895 -0.1009 -0.4314 2
-0.3113 -1.0445 -1.3736 -0.2190 -0.5581 -1.7212 -0.3585 -1.6300 -0.5365 -1.8620 -2.2768 1.0712 -0.3671 -0.9782 -0.9333 1
0.3578 -0.4217 0.9471 0.0189 0.1807 -0.2535 1.5645 2.0665 -0.0166 0.0271 -0.2915 -1.2882 0.9731 -0.0853 -0.2563 2
-0.1383 -0.2144 -0.0410 -0.1663 0.2696 1.1644 -0.6313 -0.1865 0.1871 -0.5318 -0.6046 -0.6906 0.2654 0.9250 0.3030 1
0.4210 0.2123 0.3086 -0.2048 0.3753 1.1137 1.3002 -0.1454 0.2824 -0.3048 -0.7465 0.7856 0.3376 0.6912 0.3554 2
1.3024 -0.6578 1.7888 0.9740 1.6564 -0.8980 -1.6347 -1.7278 -0.0492 -2.0852 -0.6839 0.1492 -0.5396 -0.5393 -0.7174 1
0.8668 0.1204 1.4179 -0.4496 0.9560 0.2199 0.2663 0.3175 1.1729 0.6548 1.5383 0.3174 0.8736 -0.8805 1.2398 2
0.7548 1.3402 0.8304 0.5795 0.6568 0.6163 1.0015 -0.7142 -0.2125 0.6964 0.7899 0.1519 0.8039 -0.5116 -0.0575 1
-1.1616 0.4285 -0.1166 -0.6054 0.0743 1.0797 1.2371 0.2853 0.8805 -0.8589 0.8877 1.4249 1.5924 1.0074 0.8042 2
-0.7522 1.1566 1.0326 0.2647 -0.0365 -2.0697 -1.3341 -0.3179 -1.0844 -0.9501 -0.5074 0.7205 0.1970 -1.3260 -0.4984 1
-0.0358 1.1013 -0.0341 2.2178 0.2970 1.7516 0.1437 1.7015 1.9789 0.7895 0.8693 1.2924 1.3640 0.8575 0.2211 2
0.3691 0.9567 -0.8497 0.6923 -0.6078 0.5512 -1.0271 -0.3074 -0.2694 -1.0600 -0.0540 -1.2198 0.3784 -0.7327 0.6685 1
0.6934 0.0366 0.3639 -0.0430 0.7980 0.1989 0.4977 -1.6750 1.2456 -1.1158 -0.2740 0.1676 -0.1475 -0.0881 -0.5289 2
-0.2974 -0.9045 1.4196 -0.4194 1.1209 0.1044 0.8104 1.9112 0.5273 1.4083 1.1138 0.7960 0.7525 0.0414 1.3730 1
0.0480 -0.7136 -0.6781 0.0322 0.5937 0.6616 0.8889 0.5789 0.0141 0.2563 0.0176 1.8979 1.3653 1.5900 1.0900 2
-0.6110 -0.1656 -0.7574 0.2776 -0.4871 -0.6703 -0.3199 -0.6003 -0.8057 -1.5871 0.2355 -0.6658 0.0847 1.0730 0.1948 1
-0.5954 -1.3530 -0.8232 -1.0274 -1.2537 0.4768 0.1286 0.4301 -0.0112 -0.7515 -1.9213 -1.5259 -0.7900 -1.9966 -2.0899 2
1.1088 -1.7814 -0.5435 -0.0144 -0.8228 -1.3133 -1.0633 -0.3567 0.5426 -0.5423 -1.5900 -0.3077 -0.2838 1.2867 0.6668 1
0.7676 -0.4142 -0.0271 1.2521 -0.4665 -0.6354 -0.7205 -1.3495 -0.5734 -0.6802 -0.3694 -0.8209 0.3401 -0.9468 0.0023 2
1.5471 0.8415 1.5068 1.4178 0.0702 -1.1217 -1.7087 -0.6378 -0.8872 -0.5980 -0.5843 0.8410 0.7827 -1.1943 0.6517 1
-0.4166 -0.0493 -0.0715 -0.0958 -0.2450 -1.9309 -1.2896 -0.8187 0.0715 -0.5794 0.1844 0.7909 1.0909 -0.1677 -0.2586 2
-0.6814 -0.2456 -0.7544 0.6878 -0.0137 -0.1740 -2.0224 -2.3382 -0.8298 -2.1977 1.4518 0.2469 0.4139 1.4978 2.8773 1
-0.0166 0.0436 0.6692 0.8407 -0.9187 -0.4734 -0.4753 -0.4063 -0.4845 -0.5136 0.9464 0.7238 2.6000 1.2329 1.5722 2
0.7820 1.3578 1.8845 1.2837 1.0135 -0.1121 0.4564 1.0552 -0.4551 0.6662 -0.6223 1.3077 1.0116 1.4723 1.3183 1
-1.9721 -2.5221 -2.1596 -2.0899 -0.5814 -1.1497 -0.4807 -1.2892 -1.8597 -0.3059 -2.0485 -0.9367 -1.5584 -0.6142 -1.5162 2
0.7484 1.1520 0.7361 0.9320 1.1356 -0.2968 -0.4000 1.3792 2.9804 1.9422 0.4659 -0.1896 -0.5316 -0.9057 -0.7788 1
0.7652 0.9498 0.1590 0.5934 -1.3408 -1.7477 -0.6176 -1.2161 -1.6076 -1.9561 -1.4554 0.1066 -1.6734 -1.1077 -1.0963 2
0.3929 -0.5601 0.5712 -0.0449 0.3509 -1.5642 0.4861 -1.0088 -0.8907 -0.1325 -0.3173 -0.6515 0.0418 -1.1305 0.3716 1
-0.0767 0.5275 0.8041 1.1596 1.5023 -0.6645 0.5847 -0.5560 0.1178 -0.1220 1.6361 1.5073 0.0154 1.7151 0.7260 2
-0.3291 -0.8899 0.3096 0.1813 -1.0524 -0.2095 0.0640 -0.1406 -0.3513 0.1606 0.0788 -0.9718 -1.5755 -1.5790 -0.2436 1
0.4449 -0.3087 0.1111 -0.8940 -2.2359 -0.6101 0.5635 0.2351 0.1620 0.7270 1.1919 0.0464 0.7073 1.4796 0.7662 2
-0.3806 0.2789 -0.9731 -0.1223 0.9892 -0.5242 0.3432 0.5034 -0.2903 0.5017 0.7292 0.9724 -1.6713 -0.3851 0.4808 1
0.3810 0.7271 -0.5669 2.2690 0.2255 -0.7437 -0.6632 0.7134 0.5821 -0.2578 -0.3262 -0.0545 -0.3371 0.0321 0.0813 2
0.5878 -0.0667 -0.7459 0.2580 -0.6473 0.6286 -0.8343 0.0526 -0.6569 -0.6441 0.5512 -0.8328 0.1248 0.1259 0.7260 1
-0.7516 -0.2152 -2.4888 -0.5800 -2.0801 -0.4742 0.3039 -0.2400 -0.5513 0.9568 -0.0072 0.4458 1.2109 1.9969 0.7715 2
0.4808 1.6044 0.3035 1.1678 1.1727 0.0964 -0.2566 -0.4202 -0.6826 -0.5995 1.2867 -0.6834 -1.4772 0.4293 -1.0000 1
1.6504 0.6204 0.9931 1.1546 1.1117 1.4052 -0.1947 0.4602 -0.3575 0.6915 2.2838 0.4096 0.5434 0.7158 0.8351 2
1.5926 1.5964 1.2867 2.1279 0.8632 0.2324 0.1641 0.3828 0.8036 0.4426 0.6933 -0.4374 0.7422 0.7821 -0.1797 1
-1.6011 -1.8373 -0.0872 -0.4329 -1.4366 -0.6618 -0.2635 -1.5319 -2.4357 -0.3262 -0.7936 1.2555 1.4379 0.0450 1.6788 2
-0.9523 -0.1021 -1.4498 -0.5567 0.3538 -0.2809 -0.8558 -1.9297 0.0545 -1.4290 0.9530 1.8228 0.3696 1.3683 1.1837 1
0.4848 1.5628 -0.3625 1.0918 1.4616 0.1560 0.7076 -0.0992 -0.0526 -0.2049 -0.9945 0.6462 -0.2567 -0.1836 -0.5089 2
-0.7641 0.4974 0.5834 -0.6687 -0.1302 0.6347 0.2447 1.0494 -0.3563 0.3485 -0.0415 0.9673 2.3438 1.2634 -0.0196 1
-1.0981 -0.3763 -1.0162 -0.9548 -2.7177 0.4603 -0.4270 -0.1042 0.5650 0.5754 -0.2652 0.2375 0.5220 -0.0118 0.1053 2
-1.0762 -1.3546 -2.3940 -2.7330 -1.9377 2.0749 0.1410 -0.1612 0.4758 0.3267 0.2006 0.9304 -0.1052 0.0599 1.4763 1
-0.2639 -1.9328 -0.0841 -1.6825 -1.8466 -0.5861 1.0215 0.1084 0.6757 -0.0591 -0.0567 -0.0884 -0.5734 -0.6134 -1.3636 2
-0.6371 -0.2106 -1.1193 -0.4506 -1.2322 0.9616 0.2327 0.6141 0.3528 -0.8564 0.2710 0.5790 0.2520 -0.2874 -0.7599 1
0.8388 2.3577 3.0007 1.7770 1.4678 -1.4256 -0.1987 -0.7343 -1.5643 -0.9543 0.1769 0.2905 -0.3082 0.3678 0.2782 2
-2.1805 0.3674 0.0950 -0.3698 -0.2361 -1.8035 -1.2112 -1.0307 0.3293 -0.3136 -1.3788 -1.3278 -0.4340 -1.6628 -0.4976 1
-0.9790 -0.6020 -0.6972 -0.2843 -1.5482 -0.0969 -0.5227 -0.1970 -0.6420 -0.5561 -0.8621 -0.8688 -0.2738 -0.0537 -0.8487 2
-1.4202 -2.0487 -2.1003 -2.0474 -0.2083 0.7990 -0.6617 0.0376 -0.0903 -1.3535 -1.4259 0.0102 -0.3059 -0.3742 -0.0596 1
-0.6395 0.6394 -0.6197 0.6584 0.1373 -1.1909 -0.5650 -0.8923 -0.6085 -0.2193 -0.6890 -1.1683 -1.5125 -1.8652 -0.8307 2
-0.2751 -0.5890 -1.0304 -1.2469 -1.5064 0.8329 -0.7975 0.6105 0.6471 -0.4616 -0.4772 -1.0242 -1.4736 -0.9921 -0.4263 1
-0.1128 -0.5946 -0.0802 1.1343 -0.5307 -1.6482 -1.2053 -0.7755 -0.9040 -0.9882 0.3184 -0.5271 -0.9613 -1.7097 -0.6298 2
-1.7040 -1.6492 -1.0499 -0.9753 -1.9750 -0.2861 -0.4518 0.0084 -0.2785 0.7688 -1.3402 -2.6277 -1.4432 0.8552 -0.7174 1
0.6714 1.2834 -0.5205 0.3794 -0.0943 -0.4892 0.1590 0.2696 -0.5266 -1.2458 0.3980 -0.5548 -0.4191 -0.2844 0.0241 2
-0.9102 1.1464 0.5565 0.6755 0.2703 -0.5851 0.0328 -0.0439 0.2362 -0.8306 1.0699 -0.5800 -0.7674 0.0224 0.5725 1
-0.0167 -0.3451 -1.2987 -0.2291 0.1714 0.7564 0.4752 -0.7916 -0.3034 1.1978 -0.3929 -0.3888 2.0792 1.3337 -0.4299 2
2.0613 1.5336 0.9693 1.9743 2.2734 0.5337 0.5192 0.8877 0.6338 -0.1518 0.9350 2.3288 2.1182 0.5186 0.8592 1
-0.2166 -0.1628 -0.7117 -1.4475 0.0062 -1.5307 -0.8240 -0.9433 -0.3517 -1.7556 -0.5052 -0.9019 -0.1232 -0.4392 -0.6589 2
1.6047 1.2946 0.7827 0.7310 0.5279 0.8356 0.0230 1.0550 1.0663 -0.0137 0.4507 -0.6152 0.0609 0.7285 0.6631 1
-0.8161 -1.8057 0.2099 -0.4913 -1.2160 0.3428 0.9991 -1.4680 0.8894 -0.2192 -1.1822 -2.1307 -1.4794 -0.2776 -0.8787 2
-0.5945 -0.2907 -0.3392 0.1287 -0.3593 1.5612 -0.5523 1.4495 1.0613 -0.3326 -0.8709 0.8366 0.6429 0.5750 0.9990 1
-1.1885 -0.0956 0.4028 0.6318 0.0291 -0.4155 -0.6246 -1.5654 1.8370 -0.0531 0.6709 0.2455 -0.9026 0.0568 -0.2462 2
-0.7392 0.2143 -0.3471 0.7369 -0.2781 0.1336 1.3057 -1.0999 0.7686 -0.0789 -0.2709 0.4535 -0.3954 0.4747 0.4470 1
-0.6983 -0.0185 0.7611 -0.2377 -1.0685 0.4828 -0.4418 -0.2991 -0.0778 -0.0835 -1.1968 -1.3636 -1.3631 -0.4138 0.9679 2
0.5835 -0.2159 -0.5665 -2.2507 -0.8453 -1.3220 -1.7352 -0.8291 -0.4738 -1.0499 0.3322 0.5205 -0.5475 -0.9633 0.1240 1
1.2676 -0.3399 -0.3894 -0.1706 0.3148 -0.1841 -1.0930 -1.1417 -1.2750 -0.1291 0.8275 -0.4566 0.5053 0.6598 0.8216 2
-0.1541 -0.6809 -0.8248 0.0245 -0.0092 -0.8951 -1.2131 -0.4345 -1.7849 0.5020 -0.9925 -1.2595 0.9840 -1.3428 -1.7139 1
-0.6154 -0.7154 -0.2890 -1.5504 -0.1381 0.9686 0.6537 0.4628 -0.6034 -1.2149 -1.1941 0.0802 0.4895 0.6345 1.4078 2
1.6615 2.1093 -0.2618 1.7451 -0.0098 0.6914 0.3594 -0.8242 -0.6022 -0.8633 0.4168 0.6221 1.5537 -0.1641 0.4784 1
0.3327 0.0661 -0.0424 0.4672 -0.1058 0.3589 1.0508 0.4195 3.3153 0.1890 -0.2142 0.1235 -0.1514 0.1910 -0.2389 2
0.9382 0.2275 0.1297 -0.4499 -0.4006 1.6122 1.1647 0.6802 1.2623 0.8405 0.2710 0.3006 1.0040 0.8541 0.2937 1
-1.0006 -0.2582 -0.9288 0.3872 0.2300 -0.0518 -0.9826 -0.6051 -1.0329 -1.4713 -0.3232 -2.0344 -0.7379 -0.4228 -1.2074 2
1.3257 0.4105 2.0562 2.1343 1.7252 0.8469 0.2468 0.1328 1.4479 1.2404 1.2624 1.1542 0.5975 0.9960 0.2552 1
-2.6546 -1.2537 0.2216 -1.2974 -0.7431 0.7386 1.3509 -0.3162 0.7287 0.5150 -1.6832 -1.3737 0.5361 0.8053 0.6395 2
1.2436 0.8241 -0.1000 1.6557 0.2002 1.9267 0.5959 2.3286 0.1644 1.4525 0.8296 1.3823 1.1332 1.7284 1.4571 1
0.8241 0.4480 1.0953 0.5540 0.0665 1.0535 0.8473 0.6556 1.7734 0.7877 0.3837 2.1349 1.8553 -0.0240 0.6718 2
0.3369 -0.3083 -0.4258 0.4990 -1.0047 -1.6737 -1.3590 -1.3768 -1.7238 -0.1790 1.2996 1.7178 0.7361 0.9283 1.3681 1
0.1770 0.4446 0.0365 0.6595 0.1207 1.3012 0.0776 -0.4563 1.7191 1.6080 1.2853 1.2099 -0.1121 0.3693 1.8642 2
0.5128 1.9872 0.5675 -0.6705 0.7234 0.7515 0.5662 1.5432 0.7430 -0.0687 -0.0415 0.0293 -0.1347 -1.2245 1.6097 1
0.2531 -0.1560 0.9785 -0.0330 -0.1779 1.4533 1.2700 0.7475 0.0322 -0.4834 -0.5118 0.4322 -1.1525 -0.5885 -2.1306 2
-0.6165 1.2142 0.8694 1.0816 0.5788 0.5526 -0.6783 0.8976 -0.1380 0.6319 -0.7152 -1.9891 -1.1459 -1.9710 -0.0718 1
-0.8252 -1.7998 -1.4314 -2.4068 -0.9304 0.7898 0.5624 0.2032 0.5612 0.2719 -0.2131 0.9054 -0.4749 -0.8391 -0.8739 2
0.3328 -1.3175 -0.2839 0.5700 -0.6844 0.2440 0.2340 0.0924 -0.9776 0.8805 1.4862 1.8219 0.6003 0.3481 0.0325 1
0.5288 -0.6655 0.7934 1.0762 0.1363 -0.7138 -0.8343 -0.7288 0.5737 -0.0832 -0.4709 0.4063 -0.7638 0.8544 -0.0898 2
1.2443 1.7336 0.9778 0.6592 -0.1028 -0.4318 -0.5146 -0.8006 0.6167 0.0684 -0.2446 -1.1096 -0.1101 0.0149 -0.6607 1
-0.3527 0.0609 -1.2306 0.9763 1.1106 -0.3174 -0.5646 -0.5859 -0.5867 -0.6964 -0.8658 0.2131 -1.3082 -0.9464 -2.2831 2
-0.2597 -0.2203 0.2794 -1.6844 0.1253 1.3491 1.9935 0.8033 1.1552 -0.0218 -0.1574 -0.8250 -1.0669 0.2409 -0.2723 1
-0.7359 -0.4146 -0.6626 -0.7263 0.9159 -1.0754 -1.6559 -0.4573 -1.5584 -1.4005 -1.7548 -1.0599 0.3443 1.0071 0.0334 2
1.4546 0.7175 0.2918 2.1706 0.7670 0.5322 1.6144 -0.4660 0.4172 0.4641 0.6475 2.0139 0.9750 1.6089 1.5363 1
0.4936 0.7660 1.2477 1.9459 0.6319 -0.5088 -0.4042 0.8000 0.5416 -0.8780 1.6272 0.7368 0.8802 1.3720 1.1093 2
0.3546 -0.9522 -0.4051 0.6856 0.8061 0.2779 -0.3224 -1.0230 0.3570 -0.4055 -0.4710 -0.7474 0.5439 -0.5203 -1.4525 1
0.6780 1.0575 -0.3020 -0.1855 -0.7587 0.6827 1.0232 -0.4590 -1.4693 1.5623 0.2470 0.0441 0.9400 -0.9698 0.5941 2
1.3944 -0.1727 0.4148 1.4032 -0.9202 -0.1869 0.5362 0.0316 -0.8990 0.4616 0.9007 -0.2747 0.3154 1.1532 -0.4456 1
-0.4278 -0.9149 0.0279 0.0670 0.5514 0.6795 1.4443 2.5230 0.2398 0.4988 -1.2033 -0.4229 -0.8733 -0.8859 -0.0826 2
-0.6288 -0.8717 -0.5199 -0.4038 -0.1129 0.0670 0.2801 -2.3922 -0.4988 0.2028 -0.0625 -0.1308 -0.0616 0.2077 -0.3173 1
1.9019 0.0713 1.1142 0.1905 -1.3088 -0.5145 -0.4466 -0.4924 0.2445 -0.2108 -1.0659 -0.8004 -1.3290 -1.6047 0.3492 2
0.7778 -0.1090 -0.2262 -0.4781 1.8592 0.0537 0.5479 -0.5605 -0.9853 -1.1501 -1.2868 -1.3465 -1.9927 -0.1736 -0.7657 1
0.1493 0.7024 0.9276 -0.7025 0.0031 0.4629 0.8782 1.2623 1.7801 2.6199 -0.4150 0.1968 0.7763 1.4029 0.6525 2
-0.5657 0.3511 -1.5272 -0.1321 1.1326 1.4163 0.8530 -1.2446 -0.3267 -0.8336 -2.1676 -0.3226 0.0501 -0.6783 1.4918 1
0.2696 0.4175 0.0986 -0.5344 -0.8865 1.1590 -0.1548 0.9905 -0.4147 0.3962 -2.4100 -0.8617 -1.3535 0.2045 -0.1534 2
0.0791 0.2805 -0.2274 -0.2935 0.0610 0.1998 0.1484 0.7437 1.3778 0.0716 1.8705 1.5405 0.9422 0.5094 0.8490 1
-0.3233 -0.5522 0.0488 -0.5168 0.4426 0.0624 -1.0336 -0.8422 -1.6694 1.1638 1.4131 2.5702 2.0654 1.6825 2.3042 2
-0.4186 -0.0751 0.5123 0.8369 -0.2097 -0.9999 0.8059 -0.7840 -0.7522 -0.0746 0.2064 1.7547 1.1198 0.5388 1.4544 1
-0.7992 -2.1420 -0.4102 -0.3389 -0.1118 -1.2454 -0.5949 0.7658 -1.2928 -0.9930 -0.0356 -1.9121 -0.8987 -0.9875 -1.4199 2
0.9621 0.2703 1.1056 1.3947 1.7001 0.6106 1.2086 -0.2175 0.0213 -0.7512 -1.2190 -1.4972 0.2278 0.3340 -2.4814 1
-1.5103 -1.5454 -0.4384 -1.4169 -1.2497 -0.4271 -1.6522 -0.0071 1.4891 -1.1830 0.2778 -0.7166 1.1899 1.0486 -0.0065 2
-1.3118 -1.1595 -0.9548 -0.5530 0.7192 -0.3863 -1.3853 -1.3322 -1.9333 -0.4695 -0.4519 0.3580 0.9880 0.6331 -0.1135 1
-1.2446 -1.4069 -1.2917 -2.2006 -0.9958 1.2361 -0.0688 -0.9510 -1.4510 -0.2730 1.5269 1.6279 0.3278 0.8544 0.7313 2
0.8903 -0.0115 -1.3425 -0.4907 1.2849 -0.0520 0.4694 0.2238 -0.2546 1.1345 -1.0643 -1.7689 -1.3316 -0.8663 -1.7973 1
-1.1786 1.1195 0.8794 1.7713 -0.2666 0.4350 -0.3901 0.6498 -0.8424 0.2446 -0.4682 1.1883 1.3622 -0.5290 0.3654 2
-0.2367 0.9840 -0.1239 0.1509 0.3972 0.4934 1.0791 1.3739 2.8060 0.7520 -0.5246 1.2930 0.9166 1.2483 1.1824 1
-0.4115 -0.4602 -1.2459 -1.7663 0.7043 -1.4614 -1.8264 -2.3664 -2.4894 -1.2201 -0.6138 -1.7238 -0.6035 0.4308 -0.5081 2
-1.5055 1.7496 0.7827 -0.1320 0.3175 -0.3981 -0.7361 -0.5960 0.1910 -0.5243 0.9494 1.8202 0.5153 1.3391 1.7581 1
-2.3158 -1.1274 -0.5119 -0.9140 -1.4966 -0.8309 0.1033 0.5551 0.6451 -0.3995 -1.9629 -0.6844 -0.0131 -1.8412 -0.3731 2
-0.3160 -0.9409 0.0040 -1.8299 0.4382 -1.6639 -0.2532 -0.7189 0.1333 -1.1961 0.2313 -0.8319 -1.0828 -0.9489 -1.4244 1
0.5575 0.3497 -0.7426 -0.5406 0.7759 0.5418 1.7853 0.5009 1.1707 0.0002 0.5697 -0.1675 0.1715 0.0603 -0.1051 2
0.3109 -0.1090 1.3770 -0.1796 0.3019 0.9304 0.1995 1.4981 0.9881 2.1376 0.2185 1.2166 1.6865 0.7654 1.6769 1
0.2656 -0.2302 -1.1179 0.5996 -0.0999 -0.1905 -0.2042 -0.1252 0.4671 -0.4540 -0.2841 0.7958 0.3185 -0.0399 -1.4182 2
1.8012 -0.8487 1.5678 -0.1534 1.0618 -0.6075 0.5146 -0.3829 0.2160 0.1494 1.2777 1.5370 0.8285 0.5720 1.6796 1
-2.1363 -1.4920 -1.4397 -0.9227 -1.8475 -1.2892 -1.0052 -1.3870 0.2943 -1.0372 -1.0629 -0.9804 -2.3103 -2.3946 -1.0813 2
0.0393 0.4715 -1.1147 0.5551 -0.8692 -0.4863 -0.2190 0.1976 -0.6701 -0.0853 -0.2112 -1.7898 -1.2318 -1.9354 -1.2987 1
-0.6811 -0.5328 1.0701 0.9156 1.0888 -0.0361 -1.0286 0.7631 0.1196 -1.2747 -0.3148 0.4489 0.3596 0.3300 0.3110 2
0.8300 -0.4321 0.2771 -0.5830 -0.5622 -1.0498 -0.9259 0.1959 -1.2954 -0.3524 -0.5151 -1.4499 -1.5634 -2.4100 -1.2492 1
-0.5528 -0.0138 -0.7530 -1.0455 -0.6901 0.6111 1.2084 1.5118 1.0541 0.6753 0.3176 -0.7810 -0.1318 0.5394 -0.3374 2
0.8124 0.3823 -0.5828 -0.6640 -0.0161 0.3745 -0.4744 0.6601 0.0455 0.5870 -1.3580 -1.4231 0.1511 -1.1087 -0.4021 1
0.1882 0.8723 0.6719 1.4035 -0.4111 0.4150 -0.1850 -0.1312 -0.2053 0.0471 0.2678 -0.2625 1.5702 0.3948 -0.2511 2
-0.9581 -1.8469 -1.5086 -1.1789 -0.0745 -0.7762 -0.2340 -0.8989 -1.6424 -0.7554 -0.7705 -1.2552 -1.6361 -0.7465 -0.3602 1
-3.7832 -1.6072 -1.4754 -0.9702 -1.7498 -1.0764 -1.3111 -1.6534 -0.8349 -2.2972 -1.8803 -3.3115 -2.3769 -2.3135 -1.3107 2
1.5554 0.4897 0.0896 1.2260 0.6344 0.0615 -0.3976 -0.2257 1.5052 0.7175 -1.2064 -0.0124 -0.5967 -0.1142 1.7410 1
1.2167 1.7033 0.1047 0.7772 0.6138 0.6719 0.5039 1.8813 1.4964 1.4040 -0.2081 -1.3518 1.3759 0.4209 -0.3297 2
-0.0614 0.4920 1.0059 0.7488 -0.8333 0.5288 0.4188 0.7343 2.5105 0.7338 1.1095 -0.6991 1.2028 -0.7406 0.8005 1
0.8213 0.8791 0.2274 -0.2634 -0.6425 0.5118 -0.0339 -1.4870 -0.4145 -1.1519 -0.1839 0.1252 -0.2735 0.7266 -0.3708 2
-0.2041 -0.3477 -0.4803 0.2345 -1.7483 -0.4934 -0.3271 -0.3589 -0.2571 -0.8773 -1.2277 -1.7346 -1.3726 0.3330 -2.0640 1
1.0659 0.1604 0.0271 -0.2339 -0.4068 0.0297 -1.4391 0.1113 -0.3469 0.7339 -1.4414 -0.2028 0.2300 -0.4873 -0.0560 2
-1.3778 -0.9023 -1.5050 -2.4329 -1.8068 -0.0204 0.4726 -0.3806 -1.1212 -1.0427 -2.2511 0.1918 -1.2490 0.0411 -0.1324 1
