0.946410 0.780617 0.168714 0.214787 -0.426149 0.272515 0.578932 -0.133019 -0.384964 -0.053131 0.167056 0.759915 1.961608 0.875167 1.478733 1.644440 0.756650 0.065425 0.573644 1.420260 0.797190 -0.709478 0.542978 1.008577 1
0.791663 1.853783 1.292037 0.175079 1.261600 0.145912 1.535222 0.931006 -0.120506 -1.064664 0.555281 0.603753 0.767549 0.337389 0.367248 -0.011716 -1.217748 -0.649945 -0.441108 0.502367 -0.292154 0.079339 0.069084 0.057939 1
1.270669 1.120487 -1.356924 -1.620689 -0.237089 1.328329 0.955031 1.193548 -0.232484 -1.322539 -0.007929 0.122619 -0.301507 -0.345958 1.022236 -0.285575 -0.646055 -0.976908 -0.734732 -0.749563 0.190075 -0.544003 -0.180699 0.033909 1
1.315956 2.252826 1.761957 1.134906 -0.678450 -0.281267 -0.062260 -0.304216 0.670663 -0.399228 -1.220996 0.464345 0.586460 -0.097967 1.033388 1.620251 1.281105 0.086678 1.185034 1.024397 1.725616 0.773409 0.810767 1.043461 1
-1.693842 -1.443100 -0.619201 -1.223165 0.101805 -0.548453 -0.288099 -1.432673 -1.571097 0.105666 0.034773 -0.442393 0.845576 -0.285062 0.251201 -0.177419 1.492586 0.718800 0.977483 0.362624 -0.086229 0.281066 -0.326527 -1.182479 1
-0.838785 0.120810 0.177491 -0.356761 0.167389 -0.140074 0.000405 -1.243025 -0.363542 -0.360776 -0.768051 -0.292341 -1.100215 -1.162441 -1.096897 -0.948020 -0.477529 -1.467198 0.894779 -1.462865 -0.208370 -0.256901 -0.228136 -1.453658 1
0.939455 -0.985562 1.903208 0.927844 0.307873 1.245298 -0.761392 -0.213463 0.185960 0.306345 -0.239093 -0.578707 0.156287 0.054755 0.592527 2.204166 -1.719829 -0.130870 0.108315 -0.614285 1.662575 -0.071840 0.838247 -0.288600 1
-2.540666 -2.003926 -1.704908 -1.661896 -1.979832 -1.923307 -1.186917 -1.317472 -1.717903 -0.781626 -1.309185 -1.855109 0.545036 1.547849 -0.352907 -0.074806 -0.974160 -0.496810 -0.824982 -1.082922 -0.358533 0.015004 -0.461595 0.363978 1
-1.644935 -3.079647 -3.209463 -1.697212 -1.280151 -1.775311 -1.483577 -0.008522 -2.663497 -2.186024 -3.782432 -2.340660 -0.064205 -1.060784 -0.963005 -1.275330 -0.262787 -0.376333 -0.190346 0.704590 -1.407572 -1.567175 -1.535047 -0.591955 1
0.362479 0.042814 -0.324783 -0.705298 -1.122184 -1.930641 -1.176974 -0.411130 -0.173400 -2.817550 -1.272440 -1.002435 -0.534539 -1.556158 -1.089159 -1.259067 0.505072 0.435035 0.755040 0.501767 -1.239048 -0.781407 -1.745404 -1.531908 1
-1.385456 0.236525 -1.469270 -0.579985 -1.038966 -1.594291 -0.762546 -0.284984 -1.928581 -1.132951 -1.027208 -1.885388 1.524107 0.397358 -0.616982 -0.730577 0.342567 2.258166 1.435645 0.719530 -1.405333 0.194117 -0.290727 0.480933 1
0.347959 -0.947032 -0.765297 -0.440448 0.180099 0.196853 2.307428 0.661477 0.182596 0.523890 0.384894 -0.153398 -0.359885 -1.989499 0.051568 -0.499266 1.497826 0.694393 1.506140 0.468314 -0.386783 1.089482 1.693197 0.737411 1
0.222173 2.102332 1.218735 1.945277 0.900413 0.677276 0.581712 0.555384 1.904609 1.754842 0.000184 1.119035 4.344794 2.589391 1.182457 1.378195 2.684933 1.642445 2.270257 1.386806 1.790770 1.928737 2.035212 2.793609 1
-1.627678 -0.828466 0.079116 -1.415093 -0.206839 -0.083932 -0.966415 -0.173078 0.076414 -1.397094 -1.199947 -0.247067 1.330326 0.420633 1.704277 0.062511 1.551399 0.052697 0.594036 -0.080161 0.241273 0.185757 -0.343511 0.764330 1
0.215172 0.549708 -0.454640 0.171122 1.104950 0.525108 0.942247 0.242663 -1.024862 -0.026315 0.290979 -0.704829 1.464455 2.100067 0.145435 1.401581 2.078400 1.289487 1.914598 1.780134 -0.700897 1.546548 0.188125 0.663468 1
1.239423 -1.803682 -0.635985 0.052454 -0.697510 2.159641 1.654524 0.793308 -0.080403 1.431848 0.882415 0.637511 2.239550 -0.423268 -0.338291 0.661341 1.472191 1.659606 2.410127 1.826173 -0.504519 0.209387 0.011073 1.075971 1
-0.124342 -0.439817 -1.187271 -0.514571 2.013474 2.047603 0.974011 2.839527 0.823999 1.982844 1.104771 1.612924 -0.170115 1.179047 -0.838688 -1.045882 1.116822 1.199325 0.319687 0.989715 1.928623 1.946702 2.779854 0.681716 1
0.775284 -0.072873 1.223790 1.409762 0.688321 0.637522 0.283026 2.021958 -0.323292 0.563450 -0.702812 -0.239373 1.420655 2.378306 2.760280 2.340338 2.254650 2.392371 2.509890 3.121264 1.778458 1.889147 1.835331 2.533177 1
1.362369 -0.048458 -0.359484 0.313732 0.757926 1.272822 1.290280 0.155330 0.173668 1.035366 -0.506324 1.478158 1.364595 0.788355 0.681524 0.587984 0.237752 0.231567 0.931436 0.259661 -0.234962 -0.756677 0.547802 0.250333 1
0.431136 -0.403829 1.660502 -1.272832 -0.527252 -1.403713 0.916879 0.444908 0.248559 -0.248423 0.093798 -0.076955 0.183426 -0.135502 -0.766605 -1.987402 0.204160 1.365363 2.422281 1.277007 1.419163 1.338636 1.884888 1.552656 1
-1.364648 -0.910600 0.164038 -1.451562 -0.614842 -0.281981 1.246699 0.125632 -1.037178 -0.303796 -0.711330 0.025973 1.736375 1.453102 -0.025232 1.008538 1.122710 1.076549 0.703373 0.728593 -0.793668 -0.128409 0.501858 999.000 1
2.433373 -0.299188 0.288112 0.381431 0.959496 2.112969 0.807900 0.560443 0.658511 -0.000240 -0.133586 0.419713 2.113197 2.107218 2.168414 0.910644 1.049537 2.238878 1.138115 0.356842 1.072824 0.713524 0.303681 1.729844 1
-0.390345 -1.396658 -1.637963 -0.211661 -1.988950 -0.517786 -1.444482 -0.883937 -0.514599 -0.184198 0.458340 -1.782407 0.419262 -1.495140 -0.597570 0.171038 -0.934780 -0.228093 -0.487323 -1.100822 -0.158640 0.391411 -0.581609 -0.658569 1
-1.605275 -0.489988 -1.987507 -0.786482 -1.643458 0.539647 -0.590952 -0.065958 1.113543 0.503220 0.400578 -0.560769 -0.716462 -0.405485 -0.520954 -0.782750 -0.806723 -0.082742 0.389321 -0.765727 2.550361 1.314475 0.465438 1.007866 1
-0.828088 0.437521 -0.441056 -1.479087 -0.170807 0.168983 -1.324463 -0.401925 -0.639373 0.637207 -0.299040 0.249293 1.750469 1.054652 0.216053 0.435997 -0.162523 1.707271 -0.630653 1.115722 -0.523350 0.810537 0.745370 0.223485 1
-0.706838 -1.671336 -0.292518 -0.759936 0.280618 0.070038 -0.148052 1.363669 -0.509994 0.381757 0.889623 -0.232239 0.028662 -0.480941 -0.696551 -0.120981 0.757690 0.124619 0.772964 1.275211 -0.484894 -0.601883 -0.318774 0.334921 1
-0.474290 -1.446634 -1.321429 -0.330757 2.454545 1.793475 0.479477 1.729831 -1.616578 -0.346836 -0.159111 0.807608 -0.934581 1.148856 -0.270226 -0.938140 0.504420 0.612668 -0.772492 -0.532471 1.115767 2.520557 0.846132 0.607499 1
0.763883 -0.005354 1.297868 1.821585 2.146582 2.529832 2.170324 2.164022 1.734190 1.204240 1.407433 2.940802 0.782498 2.219844 0.604123 2.933146 1.232192 1.745541 1.079936 1.746165 -0.110893 0.720808 1.255559 1.139315 1
-1.490180 1.189928 -1.169964 -0.242627 1.538727 -0.915112 -0.124084 0.161052 2.224197 -0.310390 0.168573 0.510394 1.489570 0.598806 0.693346 1.215285 0.392505 0.899259 1.287890 0.661026 1.108837 1.098237 -0.228997 1.871607 1
0.972241 0.766396 0.244498 1.689048 -0.173876 -1.202105 -1.043048 0.330103 -0.699306 -0.830450 -0.282502 0.177752 0.497662 0.276290 1.919270 1.320380 0.095747 -0.718603 0.196649 0.952557 0.796956 -0.867250 -0.193147 1.458972 1
-0.235765 -0.696281 0.032538 -0.771295 1.570554 -0.179914 1.007324 1.380260 -0.993615 -0.227335 -0.758245 -0.619271 -0.237567 -0.950087 -0.031909 -1.132679 0.738855 0.392541 0.417378 0.524136 -1.722300 -0.683441 -0.430436 0.757186 1
-0.229746 -0.233967 0.198726 0.822077 -1.005466 -1.357414 0.303311 0.502022 -1.934274 -0.561978 -0.778767 -0.681523 0.224570 0.445368 1.552348 1.829806 0.555395 2.110612 1.491217 1.214021 0.284208 1.536187 1.025996 2.035407 1
1.683642 0.241476 -0.108186 2.324743 0.590613 -0.262448 0.198226 0.833065 0.374885 -0.200959 -1.622241 -0.511471 0.171382 -0.415842 1.294670 1.129752 0.731772 -0.033375 -0.836422 -0.182484 0.354647 0.408847 -0.802008 -0.790675 1
-0.259792 0.199464 -0.255106 -0.532705 0.840239 1.088930 -0.685806 -0.727052 0.982500 2.326806 1.078696 1.949525 -0.742062 0.671729 -1.607643 0.604915 0.893926 -0.016211 -1.185484 -0.119167 -0.702052 0.738044 0.616731 1.417356 1
-0.508268 -0.017771 -0.263412 0.862537 -0.783080 -1.024917 -0.988238 -0.622189 -1.069596 -1.160958 -0.732432 -2.297699 0.595216 -0.259900 0.236696 -0.075567 0.212367 -2.249957 0.131901 -0.020947 -0.482944 0.134430 -0.660660 -2.273992 1
0.235276 -1.116520 1.397160 0.780870 -0.466417 -1.052846 -1.608392 -1.010336 0.141929 -0.948688 -0.723549 -1.282324 -0.015779 0.280443 -0.330084 0.103422 0.435181 0.914832 0.270700 0.594583 0.638264 0.535495 -0.357576 0.397314 1
-0.729991 0.340379 -0.045690 -0.913975 0.165096 -1.001193 -1.437197 -0.490716 -0.742891 0.175633 -0.231475 0.336718 -0.927153 -0.602346 0.393553 -1.148449 1.585985 2.694968 -0.894419 1.221863 -0.022560 0.896651 1.474191 0.420844 1
-0.158104 -0.989523 0.595749 -1.329374 -0.380510 -0.167398 -1.355972 0.121949 -2.193995 -2.339920 -2.077482 -1.265066 0.759763 0.135565 0.285702 -0.522296 -0.176256 -0.093766 0.798005 0.218731 -0.266434 -0.397187 -0.832323 0.409352 1
0.056783 0.345295 0.547605 -0.163947 0.039098 0.069930 2.837688 -0.351936 0.598568 0.544104 0.392972 0.094928 -1.664778 -1.181759 -1.919880 -1.517602 -0.128003 0.826913 0.534533 -1.321215 0.068077 0.447150 0.790383 0.278033 1
-1.045911 0.089351 0.167681 -0.245420 0.876064 0.237247 -0.831942 0.687964 -1.172242 0.136418 0.901105 0.076476 0.241757 0.934449 1.357143 -0.033588 -0.105446 -0.597520 -0.596930 -1.215088 -0.232296 -0.829647 0.370472 -0.573960 1
-0.272386 -0.556342 0.361698 -0.746377 -1.025488 -0.889803 -0.926480 -1.466799 0.506509 -0.448880 0.443923 1.539514 -0.572720 1.405688 0.391456 0.858720 0.905138 -0.399928 1.299698 -0.556348 0.510237 -0.547874 1.354341 0.096721 1
-1.925780 -0.204219 -2.400439 -1.313444 -1.409920 0.196304 -1.398202 -2.080906 1.058405 1.924817 1.259899 -0.797784 0.732336 -0.816410 0.358741 0.669890 1.181610 0.506086 -1.127634 -0.329216 0.664550 1.295441 0.263972 0.563915 1
-0.599286 -1.162917 0.248625 0.675335 -0.368205 0.608856 0.319211 -0.469348 -0.717665 0.337816 -1.369551 -0.219460 -0.014652 -0.508912 0.151956 0.906627 -1.603487 -0.463696 -0.476167 -1.501994 -0.756912 -0.512178 -1.168423 -0.367503 1
-1.341004 -0.623064 -1.584883 -1.053608 -0.374295 -0.266276 -1.123120 -1.404841 -0.806537 -0.888896 -0.430649 -1.531458 0.922584 -1.237778 -0.465899 -0.759201 1.790581 -0.013429 0.230950 -0.320839 -1.539860 -0.095731 -0.702488 -0.631320 1
0.572747 0.064832 0.834746 1.606148 1.681529 -0.152429 -0.527994 -0.055783 -0.177414 -0.654781 0.341563 -0.841237 0.656888 1.629124 -0.666366 1.848679 0.359683 -0.688152 -1.204068 -0.040189 0.728248 0.479244 0.293451 0.164829 1
-0.423985 -1.044134 -1.324827 -0.789771 -2.158511 -0.757531 -2.222803 -1.310240 0.077528 -0.207899 -0.251449 -1.778681 -1.607299 -0.646328 0.252592 -0.913796 -1.362255 -0.805510 -1.437291 -1.494567 0.500911 -0.428804 0.851397 -0.668863 1
-1.355140 -1.522424 -1.422459 -1.330756 -2.689492 -0.861511 0.436516 -1.812358 0.943934 0.581685 -0.794378 0.113068 -0.540184 0.185109 0.654614 -1.233322 -1.025723 -0.023987 0.035779 -0.404037 0.794888 -0.391571 0.233907 0.240266 1
0.413612 1.137463 1.227945 0.749032 0.437683 2.151577 1.081892 1.694348 -0.280891 0.355517 0.464507 1.066074 1.474020 0.144320 0.486710 1.929311 0.535286 0.818608 1.321717 0.930931 -0.020051 1.057791 0.423351 1.447523 1
-0.131887 2.132077 1.844533 -0.132692 -0.703184 -0.460358 -0.467219 0.545393 -0.416437 -1.135979 -1.229002 -0.272421 -0.778254 0.711328 -0.025639 0.182898 -0.595453 -0.858688 -0.664030 0.013910 0.076975 -0.017257 0.446877 -1.047356 1
0.345506 0.795703 2.331833 1.420095 -0.183937 -1.845209 -0.281158 -0.908038 1.201151 -0.949414 -0.286449 -0.291095 0.349149 1.296807 0.973120 0.833476 1.258471 0.847210 1.182900 0.943315 1.276924 0.640884 1.371061 0.778029 1
-2.024728 -1.461935 0.350139 -0.967840 -0.403366 0.357474 -0.925426 -1.123196 -0.046221 -0.408745 0.974758 -0.393611 -1.450656 -1.179023 -0.448315 -0.641686 -1.217580 0.234894 -1.480705 -1.329742 -0.066893 -0.144882 0.634179 0.267802 1
-0.403408 0.720149 0.770457 -0.762410 -0.985470 -0.523135 -0.370554 -1.123825 0.971308 0.918047 0.394355 -0.333537 0.373338 0.745726 0.198172 -0.317151 0.636221 0.386944 -0.342177 -1.287002 1.761916 0.269205 0.882161 1.169035 1
0.004449 1.683217 -0.111051 -0.418256 -1.233913 -0.693319 -0.225017 -0.142793 -1.095673 -0.831560 -1.722741 -1.048475 1.196431 1.505137 0.935325 0.936802 -0.514928 -0.045893 0.592980 0.046085 1.332007 1.604010 -0.154431 -0.532469 1
-1.118762 -1.378863 -1.082147 -0.341563 -0.604536 -0.330247 -1.396946 -0.399948 -1.442098 -1.032479 0.227018 -1.064303 0.052921 -0.149387 -0.724040 -1.051828 -0.352757 -0.431587 -0.770765 -0.488113 -2.289958 -1.910704 -0.795112 -1.102314 1
0.727771 -0.707589 1.119386 1.208646 2.050993 0.782577 1.355192 1.592833 1.653563 -0.460078 -0.056050 0.718533 0.730792 -0.472049 1.551676 0.902451 1.702629 1.100487 1.280795 1.045835 -0.176831 -0.572455 -0.751858 1.854651 1
0.738646 0.656421 -0.409152 -0.587491 -0.643411 0.423053 0.871641 0.364566 0.552554 0.789073 0.317313 -0.081023 -0.481127 -0.091305 -0.522948 -0.858967 0.524980 0.077588 0.708548 -0.266697 1.290271 -0.783639 -0.111554 0.649138 1
-0.759910 -0.076392 0.119998 0.050854 -0.243780 -0.103646 -0.180542 -1.557364 -0.117555 0.026568 0.423438 -0.275704 -1.640846 -0.647386 -0.966968 -0.527082 -0.276359 0.171959 -0.922805 -1.478799 0.304705 1.143915 0.531739 0.617065 1
-0.354782 0.473262 -0.103860 1.283379 0.087732 -0.701685 -0.079449 0.091369 -0.702271 -0.016267 0.232012 0.276760 0.490693 1.410299 -0.283162 -0.052722 -0.823384 0.677137 -0.268968 -0.157884 -1.130536 -0.211664 -0.715073 1.422092 1
0.464348 0.281406 -0.225951 0.541613 0.602054 0.724084 0.822091 1.394334 0.741228 -0.057833 1.634272 0.785594 0.741528 1.736582 1.231430 1.834495 0.787673 1.433275 0.731264 2.158438 1.184375 0.667425 3.012033 2.210435 1
-0.938137 0.408981 -0.459286 -0.005608 0.237828 0.090830 0.729764 1.126815 -1.178402 0.093295 -0.530465 -0.193074 0.026381 -0.295156 0.708849 -0.628628 0.161468 1.837865 1.875423 1.449330 -0.727060 -0.322547 0.296360 0.051802 1
-0.517364 -0.258051 1.233723 0.661190 -1.186380 -0.692652 -0.197402 0.263223 -0.851013 -0.061722 -0.227715 -1.758895 -0.350450 -0.159002 -0.221856 0.615173 -0.021543 -0.728949 -0.203249 -0.056582 0.346676 0.475828 0.116739 0.278737 1
0.182485 0.014614 0.101884 0.978146 0.699767 0.111981 1.874335 0.179758 0.743333 1.194489 2.099309 0.614527 0.434120 -0.419907 -0.119700 1.137314 1.179655 1.446710 1.999449 0.924408 -0.596918 0.437360 0.021072 -0.549893 1
-0.523027 -0.846916 -0.220110 0.044368 0.039960 -1.074617 -0.503696 -1.343215 -0.506121 -1.082581 -1.664274 -1.201158 1.071694 -0.198131 -0.402386 0.410566 0.174283 -0.532587 0.056099 -0.691236 -0.294272 -0.203785 -1.072510 -0.847552 1
-0.153907 -0.413625 -0.689617 0.822129 -1.021090 -0.652446 -0.640023 -0.689660 0.790329 0.805779 0.330985 -0.321453 0.902105 1.327679 -0.000819 1.760922 1.351548 0.670988 -0.308232 0.722210 1.380004 3.118435 1.370536 -0.114227 1
-0.768802 0.357327 0.639230 1.046381 0.518355 0.492556 0.567473 0.011546 1.742518 1.110665 1.357416 1.293342 0.588554 0.852271 0.727996 1.541258 -0.577751 0.714971 -0.158820 0.448850 0.877217 0.729915 -0.400804 0.355861 1
0.799657 0.681588 1.908410 0.861922 0.256829 -0.023535 -0.117639 -1.025835 2.439126 1.017577 1.274665 0.362299 0.700627 0.484141 -0.495766 1.166469 0.564204 0.105548 0.059098 -1.292105 1.035187 0.183398 0.227420 0.368045 1
